time_s,amplitude_mv
3.744444,0.374276
3.747222,0.325285
3.750000,0.275142
3.752778,0.253595
3.755556,0.179222
3.758333,0.244930
3.761111,0.325971
3.763889,0.304628
3.766667,0.267944
3.769444,0.221807
3.772222,0.176475
3.775000,0.156104
3.777778,0.163291
3.780556,0.236248
3.783333,0.184985
3.786111,0.260438
3.788889,0.187540
3.791667,0.162707
3.794444,0.088257
3.797222,0.168113
3.800000,0.199514
3.802778,0.225159
3.805556,0.158121
3.808333,0.200772
3.811111,0.142828
3.813889,0.049823
3.816667,0.098402
3.819444,0.142421
3.822222,0.186979
3.825000,0.191703
3.827778,0.175711
3.830556,0.169017
3.833333,0.125817
3.836111,-0.001639
3.838889,0.103914
3.841667,0.149924
3.844444,0.125998
3.847222,0.170024
3.850000,0.166041
3.852778,0.057455
3.855556,0.089066
3.858333,0.075674
3.861111,0.125091
3.863889,0.219511
3.866667,0.155335
3.869444,0.151008
3.872222,0.040369
3.875000,0.134732
3.877778,0.115047
3.880556,0.132580
3.883333,0.190226
3.886111,0.134649
3.888889,0.182849
3.891667,0.095876
3.894444,0.075565
3.897222,0.078213
3.900000,0.114188
3.902778,0.191095
3.905556,0.189218
3.908333,0.177201
3.911111,0.115633
3.913889,0.101757
3.916667,0.077827
3.919444,0.192249
3.922222,0.119485
3.925000,0.222553
3.927778,0.208241
3.930556,0.101153
3.933333,0.159311
3.936111,0.118944
3.938889,0.148425
3.941667,0.162556
3.944444,0.179759
3.947222,0.169372
3.950000,0.149381
3.952778,0.141708
3.955556,0.094480
3.958333,0.086240
3.961111,0.180715
3.963889,0.213795
3.966667,0.202408
3.969444,0.170801
3.972222,0.099770
3.975000,0.062447
3.977778,0.082407
3.980556,0.100483
3.983333,0.191542
3.986111,0.185877
3.988889,0.145558
3.991667,0.028244
3.994444,0.055505
3.997222,0.137737
4.000000,0.122720
4.002778,0.192019
4.005556,0.150656
4.008333,0.211530
4.011111,0.122176
4.013889,0.105540
4.016667,0.170516
4.019444,0.181072
4.022222,0.167417
4.025000,0.176887
4.027778,0.167262
4.030556,0.151705
4.033333,0.098829
4.036111,0.086639
4.038889,0.172585
4.041667,0.167429
4.044444,0.264265
4.047222,0.187239
4.050000,0.199947
4.052778,0.118974
4.055556,0.126371
4.058333,0.100145
4.061111,0.138529
4.063889,0.207970
4.066667,0.220301
4.069444,0.157378
4.072222,0.076898
4.075000,0.056959
4.077778,0.072946
4.080556,0.103682
4.083333,0.194739
4.086111,0.229010
4.088889,0.165089
4.091667,0.055691
4.094444,0.093649
4.097222,0.105531
4.100000,0.211697
4.102778,0.143502
4.105556,0.186526
4.108333,0.225270
4.111111,0.145577
4.113889,0.119173
4.116667,0.109471
4.119444,0.150622
4.122222,0.204942
4.125000,0.175253
4.127778,0.208078
4.130556,0.099780
4.133333,0.116254
4.136111,0.108129
4.138889,0.114205
4.141667,0.174153
4.144444,0.180433
4.147222,0.156050
4.150000,0.139318
4.152778,0.078527
4.155556,0.110411
4.158333,0.090479
4.161111,0.188452
4.163889,0.161538
4.166667,0.176892
4.169444,0.140777
4.172222,0.158793
4.175000,0.111557
4.177778,0.113787
4.180556,0.176759
4.183333,0.134296
4.186111,0.201317
4.188889,0.234456
4.191667,0.138663
4.194444,0.115290
4.197222,0.144048
4.200000,0.196872
4.202778,0.153227
4.205556,0.179256
4.208333,0.218249
4.211111,0.155662
4.213889,0.194631
4.216667,0.158245
4.219444,0.153614
4.222222,0.224188
4.225000,0.207583
4.227778,0.275167
4.230556,0.245428
4.233333,0.212893
4.236111,0.262648
4.238889,0.303360
4.241667,0.310286
4.244444,0.279932
4.247222,0.354172
4.250000,0.314814
4.252778,0.268085
4.255556,0.274445
4.258333,0.229715
4.261111,0.360885
4.263889,0.294233
4.266667,0.333205
4.269444,0.216008
4.272222,0.187730
4.275000,0.232466
4.277778,0.185382
4.280556,0.246254
4.283333,0.247642
4.286111,0.222965
4.288889,0.215952
4.291667,0.102807
4.294444,0.010358
4.297222,0.034076
4.300000,0.105992
4.302778,0.145128
4.305556,0.116870
4.308333,0.153232
4.311111,0.169257
4.313889,0.223104
4.316667,0.302280
4.319444,0.495366
4.322222,0.693289
4.325000,0.923861
4.327778,1.057211
4.330556,1.092230
4.333333,1.087032
4.336111,1.059853
4.338889,0.953277
4.341667,0.830851
4.344444,0.687200
4.347222,0.516636
4.350000,0.315191
4.352778,0.196884
4.355556,0.108696
4.358333,-0.011380
4.361111,0.017555
4.363889,-0.012108
4.366667,-0.042793
4.369444,-0.122178
4.372222,-0.228227
4.375000,-0.248153
4.377778,-0.184448
4.380556,-0.092862
4.383333,-0.124017
4.386111,-0.005407
4.388889,0.030347
4.391667,-0.013437
4.394444,0.017457
4.397222,0.018737
4.400000,0.096058
4.402778,0.104943
4.405556,0.104985
4.408333,0.186559
4.411111,0.091352
4.413889,0.080527
4.416667,0.058581
4.419444,0.094373
4.422222,0.174028
4.425000,0.177009
4.427778,0.194311
4.430556,0.157865
4.433333,0.121673
4.436111,0.118163
4.438889,0.191143
4.441667,0.157101
4.444444,0.215248
4.447222,0.243786
4.450000,0.213615
4.452778,0.099236
4.455556,0.126431
4.458333,0.205978
4.461111,0.228108
4.463889,0.254469
4.466667,0.244583
4.469444,0.211475
4.472222,0.197601
4.475000,0.170578
4.477778,0.202031
4.480556,0.253999
4.483333,0.273605
4.486111,0.321419
4.488889,0.370918
4.491667,0.196046
4.494444,0.242797
4.497222,0.229114
4.500000,0.315337
4.502778,0.345336
4.505556,0.385127
4.508333,0.380402
4.511111,0.315568
4.513889,0.320229
4.516667,0.225517
4.519444,0.383560
4.522222,0.392738
4.525000,0.435890
4.527778,0.352654
4.530556,0.326373
4.533333,0.323206
4.536111,0.316041
4.538889,0.355575
4.541667,0.421596
4.544444,0.359448
4.547222,0.429013
4.550000,0.359317
4.552778,0.311483
4.555556,0.258637
4.558333,0.337526
4.561111,0.286885
4.563889,0.402807
4.566667,0.328508
4.569444,0.333342
4.572222,0.279967
4.575000,0.292989
4.577778,0.262280
4.580556,0.279226
4.583333,0.310831
4.586111,0.359090
4.588889,0.298187
4.591667,0.219451
4.594444,0.190705
4.597222,0.152788
4.600000,0.240920
4.602778,0.206073
4.605556,0.283835
4.608333,0.232589
4.611111,0.250170
4.613889,0.107876
4.616667,0.133979
4.619444,0.218431
4.622222,0.234174
4.625000,0.188869
4.627778,0.192415
4.630556,0.139076
4.633333,0.107339
4.636111,0.069055
4.638889,0.112369
4.641667,0.104679
4.644444,0.176695
4.647222,0.171284
4.650000,0.109022
4.652778,0.025725
4.655556,0.089783
4.658333,0.092431
4.661111,0.099166
4.663889,0.139970
4.666667,0.097433
4.669444,0.074996
4.672222,0.046887
4.675000,0.080245
4.677778,0.040431
4.680556,0.118127
4.683333,0.115980
4.686111,0.141937
4.688889,0.099144
4.691667,0.086322
4.694444,0.018758
4.697222,-0.002464
4.700000,0.040577
4.702778,0.103447
4.705556,0.091973
4.708333,0.116648
4.711111,0.047432
4.713889,0.101948
4.716667,-0.018530
4.719444,0.073555
4.722222,0.073669
4.725000,0.109818
4.727778,0.110263
4.730556,-0.005294
4.733333,0.036228
4.736111,0.081806
4.738889,0.040283
4.741667,0.103068
4.744444,0.149549
4.747222,0.102234
4.750000,0.050712
4.752778,-0.039143
4.755556,0.036711
4.758333,0.037617
4.761111,0.052022
4.763889,0.115372
4.766667,0.089668
4.769444,0.055993
4.772222,0.048498
4.775000,-0.028420
4.777778,0.060294
4.780556,0.027047
4.783333,0.082995
4.786111,0.163525
4.788889,0.109050
4.791667,0.035332
4.794444,-0.020779
4.797222,0.001768
4.800000,0.057417
4.802778,0.093916
4.805556,0.100270
4.808333,0.077096
4.811111,0.028754
4.813889,-0.038695
4.816667,-0.007986
4.819444,0.068827
4.822222,0.040419
4.825000,0.092901
4.827778,0.055391
4.830556,0.041757
4.833333,-0.008608
4.836111,0.042942
4.838889,0.042953
4.841667,0.029752
4.844444,0.112732
4.847222,0.057665
4.850000,0.024539
4.852778,0.012206
4.855556,-0.023655
4.858333,0.041367
4.861111,0.032689
4.863889,0.066480
4.866667,0.060914
4.869444,0.028255
4.872222,0.036616
4.875000,0.003881
4.877778,0.053412
4.880556,0.110199
4.883333,0.045101
4.886111,0.081052
4.888889,0.013002
4.891667,-0.017910
4.894444,-0.038494
4.897222,-0.041139
4.900000,-0.003449
4.902778,0.061309
4.905556,0.039302
4.908333,0.076053
4.911111,-0.019618
4.913889,0.061543
4.916667,-0.033378
4.919444,0.016167
4.922222,0.015192
4.925000,0.122318
4.927778,0.086082
4.930556,0.019804
4.933333,-0.064905
4.936111,-0.022644
4.938889,-0.033503
4.941667,0.085331
4.944444,0.089195
4.947222,0.056063
4.950000,-0.058975
4.952778,-0.054471
4.955556,-0.016056
4.958333,0.023155
4.961111,0.061362
4.963889,0.009427
4.966667,0.061766
4.969444,0.047782
4.972222,-0.074039
4.975000,-0.043171
4.977778,-0.017643
4.980556,0.005156
4.983333,-0.007552
4.986111,0.041140
4.988889,0.010423
4.991667,-0.027086
4.994444,-0.064574
4.997222,-0.050807
5.000000,-0.000611
5.002778,0.051625
5.005556,0.039723
5.008333,0.012021
5.011111,-0.015160
5.013889,-0.105372
5.016667,-0.029417
5.019444,-0.008469
5.022222,0.034610
5.025000,0.081615
5.027778,-0.021597
5.030556,-0.060377
5.033333,-0.024205
5.036111,-0.032204
5.038889,0.007907
5.041667,0.036770
5.044444,0.101354
5.047222,0.105796
5.050000,0.062070
5.052778,0.010049
5.055556,-0.047239
5.058333,0.072597
5.061111,0.137558
5.063889,0.159150
5.066667,0.118223
5.069444,0.137867
5.072222,0.109212
5.075000,0.117523
5.077778,0.066007
5.080556,0.128277
5.083333,0.192254
5.086111,0.173543
5.088889,0.104907
5.091667,0.103543
5.094444,0.077449
5.097222,0.065544
5.100000,0.098564
5.102778,0.112415
5.105556,0.164677
5.108333,0.057652
5.111111,0.012719
5.113889,-0.012793
5.116667,0.001190
5.119444,-0.054176
5.122222,-0.029524
5.125000,-0.057097
5.127778,-0.035309
5.130556,-0.127779
5.133333,-0.147973
5.136111,-0.115337
5.138889,-0.105417
5.141667,-0.002364
5.144444,0.059258
5.147222,0.154163
5.150000,0.215220
5.152778,0.277414
5.155556,0.441755
5.158333,0.669552
5.161111,0.841708
5.163889,0.921858
5.166667,1.016053
5.169444,0.889271
5.172222,0.815102
5.175000,0.630478
5.177778,0.451737
5.180556,0.319310
5.183333,0.195183
5.186111,0.105252
5.188889,-0.050855
5.191667,-0.150037
5.194444,-0.217174
5.197222,-0.301892
5.200000,-0.309510
5.202778,-0.323125
5.205556,-0.330730
5.208333,-0.386117
5.211111,-0.344804
5.213889,-0.321949
5.216667,-0.298670
5.219444,-0.317870
5.222222,-0.166600
5.225000,-0.089620
5.227778,-0.130201
5.230556,-0.126720
5.233333,-0.203490
5.236111,-0.123679
5.238889,-0.123266
5.241667,-0.036430
5.244444,-0.060645
5.247222,-0.005638
5.250000,-0.027539
5.252778,-0.118533
5.255556,-0.138669
5.258333,-0.143539
5.261111,-0.043137
5.263889,-0.020888
5.266667,-0.051589
5.269444,-0.023754
5.272222,-0.089046
5.275000,-0.122757
5.277778,-0.086025
5.280556,0.007136
5.283333,0.031601
5.286111,0.017534
5.288889,0.014708
5.291667,-0.075864
5.294444,-0.059032
5.297222,-0.039034
5.300000,-0.013306
5.302778,0.058410
5.305556,0.039424
5.308333,0.060719
5.311111,0.026956
5.313889,-0.099705
5.316667,0.034679
5.319444,-0.050220
5.322222,0.071268
5.325000,0.146142
5.327778,0.095777
5.330556,0.028210
5.333333,0.012381
5.336111,0.079768
5.338889,0.028428
5.341667,0.168991
5.344444,0.164315
5.347222,0.125465
5.350000,0.111195
5.352778,0.065114
5.355556,0.115367
5.358333,0.139676
5.361111,0.111667
5.363889,0.183772
5.366667,0.168344
5.369444,0.199732
5.372222,0.080153
5.375000,0.150710
5.377778,0.118463
5.380556,0.123680
5.383333,0.170338
5.386111,0.167054
5.388889,0.119031
5.391667,0.113383
5.394444,0.044183
5.397222,0.020667
5.400000,0.106552
5.402778,0.095213
5.405556,0.130271
5.408333,0.093524
5.411111,0.044421
5.413889,0.092283
5.416667,0.028987
5.419444,0.060468
5.422222,0.031724
5.425000,0.074295
5.427778,0.073552
5.430556,-0.013373
5.433333,0.001179
5.436111,-0.074490
5.438889,-0.025597
5.441667,-0.000748
5.444444,0.037991
5.447222,-0.004828
5.450000,-0.039480
5.452778,-0.083862
5.455556,-0.116541
5.458333,-0.062170
5.461111,-0.033579
5.463889,-0.019267
5.466667,-0.038622
5.469444,-0.041504
5.472222,-0.118035
5.475000,-0.142432
5.477778,-0.116324
5.480556,-0.031535
5.483333,-0.091524
5.486111,-0.027758
5.488889,-0.140496
5.491667,-0.122002
5.494444,-0.107998
5.497222,-0.131930
5.500000,-0.105250
5.502778,-0.090779
5.505556,-0.063828
5.508333,-0.098143
5.511111,-0.157704
5.513889,-0.174022
5.516667,-0.156896
5.519444,-0.152349
5.522222,-0.113711
5.525000,-0.113401
5.527778,-0.079592
5.530556,-0.116572
5.533333,-0.161339
5.536111,-0.143707
5.538889,-0.140788
5.541667,-0.090169
5.544444,-0.069147
5.547222,-0.092490
5.550000,-0.144489
5.552778,-0.100937
5.555556,-0.192334
5.558333,-0.174970
5.561111,-0.100316
5.563889,-0.076327
5.566667,-0.130127
5.569444,-0.089330
5.572222,-0.167056
5.575000,-0.215809
5.577778,-0.129339
5.580556,-0.105786
5.583333,-0.128244
5.586111,-0.033672
5.588889,-0.097465
5.591667,-0.159989
5.594444,-0.136565
5.597222,-0.168898
5.600000,-0.136557
5.602778,-0.117556
5.605556,-0.069683
5.608333,-0.097408
5.611111,-0.153689
5.613889,-0.208031
5.616667,-0.177064
5.619444,-0.148748
5.622222,-0.146143
5.625000,-0.132735
5.627778,-0.089786
5.630556,-0.225914
5.633333,-0.176605
5.636111,-0.201081
5.638889,-0.117890
5.641667,-0.130120
5.644444,-0.071567
5.647222,-0.114469
5.650000,-0.137720
5.652778,-0.157593
5.655556,-0.204773
5.658333,-0.137016
5.661111,-0.154875
5.663889,-0.086591
5.666667,-0.071678
5.669444,-0.114416
5.672222,-0.117782
5.675000,-0.216272
5.677778,-0.217112
5.680556,-0.164971
5.683333,-0.080930
5.686111,-0.082339
5.688889,-0.124306
5.691667,-0.203372
5.694444,-0.171123
5.697222,-0.220134
5.700000,-0.110519
5.702778,-0.021455
5.705556,-0.085436
5.708333,-0.103362
5.711111,-0.177924
5.713889,-0.247505
5.716667,-0.207770
5.719444,-0.188026
5.722222,-0.157993
5.725000,-0.045213
5.727778,-0.106715
5.730556,-0.144486
5.733333,-0.199915
5.736111,-0.199659
5.738889,-0.135794
5.741667,-0.123737
5.744444,-0.082738
5.747222,-0.115606
5.750000,-0.158418
5.752778,-0.228784
5.755556,-0.256964
5.758333,-0.181350
5.761111,-0.129816
5.763889,-0.140316
5.766667,-0.106550
5.769444,-0.138619
5.772222,-0.245826
5.775000,-0.226548
5.777778,-0.169100
5.780556,-0.128964
5.783333,-0.140643
5.786111,-0.097668
5.788889,-0.101701
5.791667,-0.151225
5.794444,-0.201696
5.797222,-0.201994
5.800000,-0.168584
5.802778,-0.097414
5.805556,-0.094701
5.808333,-0.105951
5.811111,-0.163013
5.813889,-0.172321
5.816667,-0.190389
5.819444,-0.135090
5.822222,-0.091703
5.825000,-0.124117
5.827778,-0.172097
5.830556,-0.112376
5.833333,-0.185022
5.836111,-0.247582
5.838889,-0.187321
5.841667,-0.100159
5.844444,-0.106806
5.847222,-0.123842
5.850000,-0.103615
5.852778,-0.213893
5.855556,-0.215493
5.858333,-0.158633
5.861111,-0.108281
5.863889,-0.071721
5.866667,-0.058765
5.869444,-0.109817
5.872222,-0.136166
5.875000,-0.169911
5.877778,-0.134997
5.880556,-0.084649
5.883333,-0.037913
5.886111,-0.008024
5.888889,-0.034512
5.891667,-0.081788
5.894444,-0.121474
5.897222,-0.074337
5.900000,-0.029547
5.902778,0.023930
5.905556,0.102717
5.908333,0.002677
5.911111,-0.006482
5.913889,-0.014128
5.916667,-0.038514
5.919444,0.062502
5.922222,0.019240
5.925000,0.053850
5.927778,-0.003562
5.930556,-0.038173
5.933333,-0.063092
5.936111,-0.058037
5.938889,-0.053832
5.941667,0.005981
5.944444,-0.021704
5.947222,-0.052403
5.950000,-0.014424
5.952778,-0.139774
5.955556,-0.204963
5.958333,-0.202632
5.961111,-0.189499
5.963889,-0.119405
5.966667,-0.168749
5.969444,-0.182717
5.972222,-0.209181
5.975000,-0.167461
5.977778,-0.142681
5.980556,-0.031055
5.983333,0.148801
5.986111,0.300267
5.988889,0.422889
5.991667,0.514694
5.994444,0.685610
5.997222,0.758870
6.000000,0.841131
6.002778,0.827796
6.005556,0.798820
6.008333,0.600433
6.011111,0.383902
6.013889,0.205017
6.016667,0.108909
6.019444,-0.111363
6.022222,-0.135151
6.025000,-0.187885
6.027778,-0.273759
6.030556,-0.373012
6.033333,-0.427563
6.036111,-0.492306
6.038889,-0.437291
6.041667,-0.410894
6.044444,-0.366079
6.047222,-0.354820
6.050000,-0.358129
6.052778,-0.386967
6.055556,-0.282113
6.058333,-0.275234
6.061111,-0.261353
6.063889,-0.177068
6.066667,-0.180723
6.069444,-0.146305
6.072222,-0.179814
6.075000,-0.200185
6.077778,-0.102522
6.080556,-0.101682
6.083333,-0.058742
6.086111,-0.102178
6.088889,-0.131631
6.091667,-0.140129
6.094444,-0.157608
6.097222,-0.204665
6.100000,-0.112952
6.102778,-0.065418
6.105556,-0.057668
6.108333,-0.095863
6.111111,-0.125439
6.113889,-0.139806
6.116667,-0.123121
6.119444,-0.067767
6.122222,-0.007002
6.125000,-0.024388
6.127778,-0.040749
6.130556,-0.048063
6.133333,-0.070462
6.136111,-0.098157
6.138889,-0.023897
6.141667,0.031795
6.144444,0.073562
6.147222,0.085607
6.150000,-0.023471
6.152778,-0.026652
6.155556,-0.028857
6.158333,0.000968
6.161111,0.035402
6.163889,0.049015
6.166667,0.101391
6.169444,0.049490
6.172222,0.042626
6.175000,0.006410
6.177778,0.022809
6.180556,0.110958
6.183333,0.149930
6.186111,0.172812
6.188889,0.196916
6.191667,0.102744
6.194444,0.089279
6.197222,0.057198
6.200000,0.092368
6.202778,0.219174
6.205556,0.156581
6.208333,0.129621
6.211111,0.117791
6.213889,0.085737
6.216667,0.063659
6.219444,0.114075
6.222222,0.198088
6.225000,0.151365
6.227778,0.111707
6.230556,0.136203
6.233333,0.082747
6.236111,0.039843
6.238889,0.034587
6.241667,0.095127
6.244444,0.133037
6.247222,0.151400
6.250000,0.039499
6.252778,0.022063
6.255556,0.026112
6.258333,-0.049192
6.261111,0.087510
6.263889,0.043110
6.266667,0.077163
6.269444,0.032431
6.272222,0.009376
6.275000,-0.031646
6.277778,-0.108535
6.280556,-0.026565
6.283333,0.029414
6.286111,0.017087
6.288889,0.001697
6.291667,-0.036398
6.294444,-0.071068
6.297222,-0.089467
6.300000,-0.104436
6.302778,-0.028376
6.305556,0.005085
6.308333,-0.067666
6.311111,-0.061106
6.313889,-0.085363
6.316667,-0.107523
6.319444,-0.170746
6.322222,-0.078216
6.325000,0.032955
6.327778,-0.059278
6.330556,-0.144407
6.333333,-0.083427
6.336111,-0.124570
6.338889,-0.062576
6.341667,-0.045801
6.344444,-0.016461
6.347222,-0.030491
6.350000,-0.058872
6.352778,-0.049789
6.355556,-0.099843
6.358333,-0.151986
6.361111,-0.048848
6.363889,0.002171
6.366667,0.000670
6.369444,-0.082434
6.372222,-0.075073
6.375000,-0.099576
6.377778,-0.031866
6.380556,-0.090186
6.383333,-0.047730
6.386111,-0.037429
6.388889,-0.072237
6.391667,-0.125718
6.394444,-0.205511
6.397222,-0.124094
6.400000,-0.061021
6.402778,-0.047938
6.405556,0.036524
6.408333,-0.044704
6.411111,-0.047797
6.413889,-0.107886
6.416667,-0.086565
6.419444,-0.067669
6.422222,0.006534
6.425000,-0.014292
6.427778,-0.018245
6.430556,-0.062256
6.433333,-0.115807
6.436111,-0.097983
6.438889,-0.012506
6.441667,-0.044834
6.444444,0.000817
6.447222,0.015746
6.450000,-0.025362
6.452778,-0.096800
6.455556,-0.178868
6.458333,-0.066900
6.461111,-0.106159
6.463889,0.035135
6.466667,-0.006833
6.469444,-0.015815
6.472222,-0.112958
6.475000,-0.149596
6.477778,-0.076602
6.480556,-0.043875
6.483333,-0.022256
6.486111,-0.000547
6.488889,0.050794
6.491667,-0.048552
6.494444,-0.065599
6.497222,-0.060083
6.500000,-0.001969
6.502778,-0.013005
6.505556,-0.057259
6.508333,-0.024764
6.511111,-0.036104
6.513889,-0.118681
6.516667,-0.090441
6.519444,-0.070529
6.522222,0.036862
6.525000,0.032903
6.527778,0.012863
6.530556,-0.028098
6.533333,-0.081722
6.536111,-0.077600
6.538889,-0.088437
6.541667,-0.075610
6.544444,0.019490
6.547222,0.014534
6.550000,0.003556
6.552778,-0.023117
6.555556,-0.033327
6.558333,-0.085359
6.561111,-0.023116
6.563889,0.032516
6.566667,0.091151
6.569444,0.025750
6.572222,-0.025120
6.575000,-0.087423
6.577778,-0.083651
6.580556,0.008109
6.583333,-0.013184
6.586111,0.017142
6.588889,-0.008255
6.591667,0.001652
6.594444,-0.080239
6.597222,-0.131059
6.600000,-0.003667
6.602778,-0.000689
6.605556,0.033279
6.608333,0.005939
6.611111,-0.040991
6.613889,-0.038172
6.616667,-0.103403
6.619444,-0.037527
6.622222,0.040109
6.625000,0.019809
6.627778,-0.027111
6.630556,0.001172
6.633333,-0.019027
6.636111,-0.056969
6.638889,-0.083777
6.641667,0.039113
6.644444,-0.006838
6.647222,0.042070
6.650000,-0.031336
6.652778,-0.077024
6.655556,-0.065639
6.658333,-0.032855
6.661111,-0.003796
6.663889,0.063860
6.666667,0.030499
6.669444,0.039708
6.672222,-0.020947
6.675000,-0.066904
6.677778,-0.052665
6.680556,-0.033649
6.683333,0.061020
6.686111,0.047571
6.688889,-0.040223
6.691667,-0.024146
6.694444,-0.055722
6.697222,0.033758
6.700000,-0.021364
6.702778,0.030460
6.705556,0.124414
6.708333,0.114875
6.711111,0.017836
6.713889,0.000235
6.716667,0.050969
6.719444,0.007477
6.722222,0.072894
6.725000,0.149018
6.727778,0.196922
6.730556,0.107115
6.733333,0.098637
6.736111,0.135158
6.738889,0.202356
6.741667,0.170724
6.744444,0.216989
6.747222,0.264730
6.750000,0.127799
6.752778,0.165843
6.755556,0.091567
6.758333,0.145757
6.761111,0.172277
6.763889,0.174123
6.766667,0.161999
6.769444,0.156606
6.772222,0.128112
6.775000,0.066617
6.777778,0.079777
6.780556,0.123589
6.783333,0.097718
6.786111,0.135578
6.788889,0.087832
6.791667,0.077177
6.794444,-0.057393
